,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"118 N Main St, Providence, RI",Sues Gregory,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_80.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Sues Gregory 118 N Main St
0,"118 N Main St, Providence, RI",Taylor Mary,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_81.png'],100.0,ARTISTS,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Taylor Mary 118 N Main St
0,"1 N Main St, Providence, RI",Thornton Robt,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_82.png'],79.0,ARTISTS,41.8260653139,-71.4081115754,93.0,0 N MAIN ST PROVIDENCE,Thornton Robt 0 118 N Main St
0,"128 N Main St, Providence, RI",What Cheer Arts Ltd,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_83.png'],100.0,ARTISTS,41.8284833621,-71.4096496338,90.0,128 N MAIN ST PROVIDENCE,What Cheer Arts Ltd 128 N Main St Rm 36
0,"73 Transit St, Providence, RI",Williams Adrienne P,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_84.png'],100.0,ARTISTS,41.8203598118,-71.4011067419,100.0,73 TRANSIT ST PROVIDENCE,Williams Adrienne P 73 Transit St
0,"828 Hope St, Providence, RI",Wyeth John A,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (2)_85.png'],100.0,ARTISTS,41.8497580738,-71.3947396988,100.0,828 HOPE ST PROVIDENCE,Wyeth John A 828 Hope St
0,"170 Westminster St, Providence, RI",Anthony Steph R,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_4.png'],100.0,ARTISTS-COMMERCIAL,41.8236835378,-71.4114619757,90.0,170 WESTMINSTER ST PROVIDENCE,Anthony Steph R 170 Westminster St Rm 411
0,"145 Benefit St, Providence, RI",Barr Ted,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_6.png'],100.0,ARTISTS-COMMERCIAL,41.8294145091,-71.4084455732,100.0,145 BENEFIT ST PROVIDENCE,Barr Ted 145 Benefit St
0,"111 Westminster St, Providence, RI",Berke A Norma,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_7.png'],100.0,ARTISTS-COMMERCIAL,41.8243414414,-71.4107398174,90.0,111 WESTMINSTER ST PROVIDENCE,Berke A Norman 111 Westminster St Rm 421
0,"118 N Main St, Providence, RI",Carpenter Polly,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_9.png'],100.0,ARTISTS-COMMERCIAL,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Carpenter Polly 118 N Main St
0,"118 N Main St, Providence, RI",Cooper Howard,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_10.png'],100.0,ARTISTS-COMMERCIAL,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Cooper Howard 118 N Main St
0,"24 S Angell St, Providence, RI",Davis Michl E,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_11.png'],100.0,ARTISTS-COMMERCIAL,41.829934208,-71.3870047708,100.0,24 S ANGELL ST PROVIDENCE,Davis Michl E 24 S Angell St
0,"105 Lauriston St, Providence, RI",De Nunzio Louis A,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_14.png'],100.0,ARTISTS-COMMERCIAL,41.8481505034,-71.3935773516,100.0,105 LAURISTON ST PROVIDENCE,De Nunzio Louis A 105 Lauriston St
0,"118 N Main St, Providence, RI",Devries Peter B,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_15.png'],100.0,ARTISTS-COMMERCIAL,41.828258899,-71.4095635133,100.0,118 N MAIN ST PROVIDENCE,Devries Peter B 118 N Main St
0,"27 Loveday St, Providence, RI",Donahue Bruce W,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_16.png'],100.0,ARTISTS-COMMERCIAL,41.8477527054,-71.4334829374,100.0,27 LOVEDAY ST PROVIDENCE,Donahue Bruce W 27 Loveday St
0,"37 Linden St, Providence, RI",Gadzinski Eric,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_17.png'],100.0,ARTISTS-COMMERCIAL,41.8119864741,-71.4204336652,100.0,37 LINDEN ST PROVIDENCE,Gadzinski Eric 37 Linden St
0,"130 Westminster St, Providence, RI",Gingras Ernest A,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_19.png'],100.0,ARTISTS-COMMERCIAL,41.8241160218,-71.4108375653,90.0,130 WESTMINSTER ST PROVIDENCE,Gingras Ernest A 130 Westminster St Rm 152 -
0,"88 Dorrance St, Providence, RI",Grabhic Workshop Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_21.png'],100.0,ARTISTS-COMMERCIAL,41.822953178,-71.4107223732,90.0,88 DORRANCE ST PROVIDENCE,Grabhic Workshop Inc 88 Dorrance St Rm 1
0,"128 N Main St, Providence, RI",Helander Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_24.png'],100.0,ARTISTS-COMMERCIAL,41.8284833621,-71.4096496338,90.0,128 N MAIN ST PROVIDENCE,Helander Inc 128 N Main St Rm 40
0,"165 Brown St, Providence, RI",Holdsworth Joyce,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_25.png'],100.0,ARTISTS-COMMERCIAL,41.8317616767,-71.403801106,100.0,165 BROWN ST PROVIDENCE,Holdsworth Joyce 165 Brown St
0,"393 Hope St, Providence, RI",Katz Lori,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_28.png'],100.0,ARTISTS-COMMERCIAL,41.8370111172,-71.4009018219,100.0,393 HOPE ST PROVIDENCE,Katz Lori 393 Hope St
0,"111 Westminster St, Providence, RI",Lindblom Graphics Lab,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_31.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_32.png']",100.0,ARTISTS-COMMERCIAL,41.8243414414,-71.4107398174,90.0,111 WESTMINSTER ST PROVIDENCE,Lindblom Graphics Lab 111 Westminster St Rm 508
0,"100 Lloyd Ave, Providence, RI",Macaulay David A,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_33.png'],100.0,ARTISTS-COMMERCIAL,41.8314986859,-71.4030571751,100.0,100 LLOYD AVE PROVIDENCE,Macaulay David A 100 Lloyd Av
0,"419 Wayland Ave, Providence, RI",Maclean Geo H,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_34.png'],100.0,ARTISTS-COMMERCIAL,41.8366868031,-71.3898364172,100.0,419 WAYLAND AVE PROVIDENCE,Maclean Geo H 419 Wayland Av
0,"49 Weybosset St, Providence, RI",Mc Guire Donald T,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_35.png'],100.0,ARTISTS-COMMERCIAL,41.8239861259,-71.4098351324,90.0,49 WEYBOSSET ST PROVIDENCE,Mc Guire Donald T 49 Weybosset St Rm 51
0,"267 Melrose St, Providence, RI",Mello D A Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_36.png'],100.0,ARTISTS-COMMERCIAL,41.792379826,-71.4196230821,100.0,267 MELROSE ST PROVIDENCE,Mello D A Co 267 Melrose St
0,"111 Westminster St, Providence, RI",Morris Studios,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_37.png'],100.0,ARTISTS-COMMERCIAL,41.8243414414,-71.4107398174,90.0,111 WESTMINSTER ST PROVIDENCE,Morris Studios 111 Westminster St Rm 421
0,"11 Brookside Ave, North Providence, RI",Peckham Adele M Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_43.png'],97.97,ARTISTS-COMMERCIAL,41.8597061669,-71.4761070918,100.0,11 BROOKSIDE AVE PROVIDENCE,Peckham Adele M Mrs 11 Brookside Av
0,"170 Westminster St, Providence, RI",Roe Christopher Studio,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_44.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_45.png']",100.0,ARTISTS-COMMERCIAL,41.8236835378,-71.4114619757,90.0,170 WESTMINSTER ST PROVIDENCE,Roe Christopher Studio 170 Westminster St Rm 401
0,"88 Dorrance St, Providence, RI",Scherff Jo,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_46.png'],100.0,ARTISTS-COMMERCIAL,41.822953178,-71.4107223732,90.0,88 DORRANCE ST PROVIDENCE,Scherff Jon 88 Dorrance St Rm 5
0,"146 Westminster St, Providence, RI",Whyatt Roy Desig,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_48.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_49.png']",100.0,ARTISTS-COMMERCIAL,41.823944855,-71.4110755544,90.0,146 WESTMINSTER ST PROVIDENCE,Whyatt Roy Design 146 Westminster St Rm 412
0,"129 Dyer St, Providence, RI",Block Artist Materials Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_51.png'],100.0,ARTISTS' MATERIALS,41.8231999393,-71.4084037609,100.0,129 DYER ST PROVIDENCE,Block Artist Materials Co 129 Dyer St
0,"10 Thomas St, Providence, RI",Oakes On The Hill Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_52.png'],100.0,ARTISTS' MATERIALS,41.8275543381,-71.4089759371,100.0,10 THOMAS ST PROVIDENCE,Oakes On The Hill Inc 10 Thomas St
0,"420 Smith St, Providence, RI",Butterfly The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_54.png'],100.0,ARTS AND CRAFTS WORK,41.8350461544,-71.4253267902,100.0,420 SMITH ST PROVIDENCE,Butterfly The 420 Smith St
0,"1630 Mineral Spring Ave, Providence, RI",Crafty Lady The,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_55.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_56.png']",97.97,ARTS AND CRAFTS WORK,41.8638629814,-71.4503695638,98.0,1630 MINERAL SPRING AV NORTH PROVIDENCE,Crafty Lady The 1630 Mineral Spring Av(N Prov)
0,"131 Congdon St, Providence, RI",Dunn Margt C Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_57.png'],100.0,ARTS AND CRAFTS WORK,41.8324869304,-71.4072162455,100.0,131 CONGDON ST PROVIDENCE,Dunn Margt C Mrs 131 Congdon St
0,"876 Douglas Ave, Providence, RI",Four G's Ceramic Studio,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_58.png'],100.0,ARTS AND CRAFTS WORK,41.8521826022,-71.4363519417,100.0,876 DOUGLAS AVE PROVIDENCE,Four G's Ceramic Studio 876 Douglas Av
0,"51 Thayer St, Providence, RI",Funnell Plaques,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_59.png'],100.0,ARTS AND CRAFTS WORK,41.8221961021,-71.3998698296,100.0,51 THAYER ST PROVIDENCE,Funnell Plaques 51 Thayer St
0,"29 Terminal Rd, Providence, RI",New England Bituminous Terminal Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_62.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_63.png']",100.0,ASPHALT MFRS,41.7963509178,-71.3942459923,100.0,29 TERMINAL RD PROVIDENCE,New England Bituminous Terminal Inc 29 Terminal Rd
0,"111 Westminster St, Providence, RI",Associated Appraisers,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_74.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (3)_75.png']",100.0,AUCTIONEERS,41.8243414414,-71.4107398174,90.0,111 WESTMINSTER ST PROVIDENCE,Associated Appraisers 111 Westminster St Rm 915
0,"88 Academy Ave, Providence, RI",Audio-Visual Ltd,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_2.png'],100.0,AUDIO-VISUAL AIDS,41.8270380273,-71.4437503343,100.0,88 ACADEMY AVE PROVIDENCE,Audio-Visual Ltd 88 Academy Av
0,"145 Waterman St, Providence, RI",Hearing Aid Center,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_3.png'],100.0,AUDIO-VISUAL AIDS,41.8275566412,-71.3966978639,100.0,145 WATERMAN ST PROVIDENCE,Hearing Aid Center 145 Waterman St
0,"26 Bellevue Ave, North Providence, RI",P M A Engineering,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_4.png'],100.0,AUDIO-VISUAL AIDS,41.8528406474,-71.4551891505,100.0,26 BELLEVUE AVE NORTH PROVIDENCE,P M A Engineering 26 Bellevue Av (N Prov)
0,"42 Elton St, Providence, RI",Aquino Anthony S,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_7.png'],100.0,AUTHORS AN D COMPOSERS,41.8325438377,-71.3894687358,100.0,42 ELTON ST PROVIDENCE,Aquino Anthony S 42 Elton St
0,"1 Jackson Walkway, Providence, RI",Brown Philip W,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_8.png'],100.0,AUTHORS AN D COMPOSERS,41.8188895816,-71.4154417601,100.0,1 JACKSON WALKWAY PROVIDENCE,Brown Philip W 1 Jackson Walkway
0,"7 Thomas St, Providence, RI",Carter Arth P,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_10.png'],100.0,AUTHORS AN D COMPOSERS,41.8274462593,-71.4089430268,100.0,7 THOMAS ST PROVIDENCE,Carter Arth P 7 Thomas St
0,"22 Boylston Ave, Providence, RI",Cassill Karilyn Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_11.png'],100.0,AUTHORS AN D COMPOSERS,41.8363230858,-71.3989806973,100.0,22 BOYLSTON AVE PROVIDENCE,Cassill Karilyn Mrs 22 Boylston Av
0,"5 Catalpa Rd, Providence, RI",Coe Arth C,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_12.png'],100.0,AUTHORS AN D COMPOSERS,41.8414433413,-71.4001188067,100.0,5 CATALPA RD PROVIDENCE,Coe Arth C 5 Catalpa Rd
0,"149 Benefit St, Providence, RI",Corbett W Scott,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_13.png'],100.0,AUTHORS AN D COMPOSERS,41.8293051544,-71.4084077535,100.0,149 BENEFIT ST PROVIDENCE,Corbett W Scott 149 Benefit St
0,"53 Hillview Ave, Providence, RI",Crane James,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_14.png'],100.0,AUTHORS AN D COMPOSERS,41.8494138283,-71.4413427883,100.0,53 HILLVIEW AVE PROVIDENCE,Crane James 53 Hillview Av
0,"257 Doyle Ave, Providence, RI",Dunn Richd A,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_17.png'],100.0,AUTHORS AN D COMPOSERS,41.8387363053,-71.39676257,100.0,257 DOYLE AVE PROVIDENCE,Dunn Richd A 257 Doyle Av
0,"48 Carrington Ave, Providence, RI",Hewitt J,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_18.png'],100.0,AUTHORS AN D COMPOSERS,41.8366386331,-71.4026033932,100.0,48 CARRINGTON AVE PROVIDENCE,Hewitt J 48 Carrington Av
0,"178 Bowen St, Providence, RI",O Donnell Thos,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_19.png'],100.0,AUTHORS AN D COMPOSERS,41.8307505963,-71.4036338236,100.0,178 BOWEN ST PROVIDENCE,O Donnell Thos 178 Bowen St
0,"43 Benefit St, Providence, RI",Ott Joseph K,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_20.png'],100.0,AUTHORS AN D COMPOSERS,41.8326800394,-71.4095757514,100.0,43 BENEFIT ST PROVIDENCE,Ott Joseph K 43 Benefit St
0,"49 Boylston Ave, Providence, RI",Paros Lawrence,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_21.png'],100.0,AUTHORS AN D COMPOSERS,41.8368437629,-71.3988096861,100.0,49 BOYLSTON AVE PROVIDENCE,Paros Lawrence 49 Boylston Av
0,"246 Waterman St, Providence, RI",Potek Jaso,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_22.png'],100.0,AUTHORS AN D COMPOSERS,41.8284360399,-71.3870738265,100.0,246 WATERMAN ST PROVIDENCE,Potek Jason 246 Waterman St
0,"108 Hope St, Providence, RI",Reynolds Wm W,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_23.png'],100.0,AUTHORS AN D COMPOSERS,41.8224009473,-71.396819721,100.0,108 HOPE ST PROVIDENCE,Reynolds Wm W 108 Hope St
0,"14 Methyl St, Providence, RI",Rice Mary R,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_24.png'],100.0,AUTHORS AN D COMPOSERS,41.8522983772,-71.392994741,100.0,14 METHYL ST PROVIDENCE,Rice Mary R 14 Methyl St
0,"234 Morris Ave, Providence, RI",Stokes Gail T Mrs,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_27.png'],100.0,AUTHORS AN D COMPOSERS,41.839503675,-71.3978464941,100.0,234 MORRIS AVE PROVIDENCE,Stokes Gail T Mrs 234 Morris Av
0,"486 Washington St, Providence, RI",Engine Parts Warehouse Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_30.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_31.png']",100.0,AUTOMOBILE ACCESSORIES AN D PARTS-MFRS,41.8178465091,-71.4252572697,100.0,486 WASHINGTON ST PROVIDENCE,Engine Parts Warehouse Inc 486 Washington St
0,"97 Dexterdale Rd, Providence, RI",Steiner Sales,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_32.png'],100.0,AUTOMOBILE ACCESSORIES AN D PARTS-MFRS,41.8478597039,-71.4015774852,100.0,97 DEXTERDALE RD PROVIDENCE,Steiner Sales 97 Dexterdale Rd
0,"438 W Fountain St, Providence, RI",Werner Sullivan & Nilsso,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_33.png'],100.0,AUTOMOBILE ACCESSORIES AN D PARTS-MFRS,41.8185940317,-71.4243625312,100.0,438 W FOUNTAIN ST PROVIDENCE,Werner Sullivan & Nilsson 438 W Fountain St
0,"309 Huntington Ave, Providence, RI",APB Auto Parts,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_36.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8039365211,-71.4392371036,100.0,309 HUNTINGTON AVE PROVIDENCE,APB Auto Parts 309 Huntington Av
0,"72 Allston St, Providence, RI",Allston St Used Auto Parts,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_37.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8287538641,-71.4393667423,100.0,72 ALLSTON ST PROVIDENCE,Allston St Used Auto Parts 72 Allston St
0,"1005 Broad St, Providence, RI",Atlantic Auto & Truck Supply Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_38.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_39.png']",100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.7973148551,-71.4136322323,100.0,1005 BROAD ST PROVIDENCE,Atlantic Auto & Truck Supply Inc 1005 Broad St
0,"1884 Westminster St, Providence, RI",Bap-Geon Imported Car Parts Of New England,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_40.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_41.png']",100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8164857125,-71.4413809553,100.0,1884 WESTMINSTER ST PROVIDENCE,Bap-Geon Imported Car Parts Of New England 1884 Westminster St
0,"1380 Broad St, Providence, RI",Benny's Auto Stores,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_42.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.7893893898,-71.4043869923,100.0,1380 BROAD ST PROVIDENCE,Benny's Auto Stores 1380 Broad St
0,"70 Branch Ave, Providence, RI",Benny's Home & Auto Store,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_43.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8436665953,-71.4088779007,100.0,70 BRANCH AVE PROVIDENCE,Benny's Home & Auto Store 70 Branch Av
0,"1100 N Main St, Providence, RI",Benny's Home & Auto Store,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_44.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8506454141,-71.4028584562,100.0,1100 N MAIN ST PROVIDENCE,Benny's Home & Auto Store 1100 N Main St
0,"1070 Chalkstone Ave, Providence, RI",Benny's Inc (Br),2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_45.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8322770066,-71.4433929055,100.0,1070 CHALKSTONE AVE PROVIDENCE,Benny's Inc (Br) 1070 Chalkstone Av
0,"24 Plainfield St, Providence, RI",Inc (Br),2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_46.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8164628561,-71.4441612402,100.0,24 PLAINFIELD ST PROVIDENCE,Benny18 Inc (Br) 24 Plainfield St
0,"1290 Broad St, Providence, RI",BilPs Auto Top,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_47.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.7914036766,-71.4061494206,100.0,1290 BROAD ST PROVIDENCE,BilPs Auto Top 1290 Broad St
0,"260 Kinsley Ave, Providence, RI",Brake & Electric Sales Corp,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_48.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8284582423,-71.4281038693,100.0,260 KINSLEY AVE PROVIDENCE,Brake & Electric Sales Corp 260 Kinsley Av
0,"75 Ellenfield St, Providence, RI",D'AGOSTINO RON,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_51.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_52.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_53.png']",100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.79395972,-71.400373883,100.0,75 ELLENFIELD ST PROVIDENCE,"D'AGOSTINO RON 75 Ellenfield St (02905), Tel 461-4200 (See Index To Advertisers)"
0,"45 Waldo St, Providence, RI",Davis W E Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_54.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8638786742,-71.4572964638,100.0,45 WALDO ST PROVIDENCE,Davis W E Co 45 Waldo St
0,"1197 Broad St, Providence, RI",Durfee'a Auto Supply Statio,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_55.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.793622301,-71.4090822521,100.0,1197 BROAD ST PROVIDENCE,Durfee'a Auto Supply Station 1197 Broad St
0,"1396 Broad St, Providence, RI",Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_56.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.7889123889,-71.4040186219,100.0,1396 BROAD ST PROVIDENCE,Foreign Auto P8118 Inc 1396 Broad St
0,"116 Hartford Ave, Providence, RI",Herbs Auto Supply Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_57.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8168779472,-71.4460951091,100.0,116 HARTFORD AVE PROVIDENCE,Herbs Auto Supply Inc 116 Hartford Av
0,"1884 Westminster St, Providence, RI",IMPORTED CAR PARTS OF NEW ENGLAND,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_58.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_59.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_60.png']",100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8164857125,-71.4413809553,100.0,1884 WESTMINSTER ST PROVIDENCE,"IMPORTED CAR PARTS OF NEW ENGLAND 1884 Westminster St (02909), Tel 331-2621"
0,"790 Charles St, Providence, RI",Janelle Co,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_61.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8578614638,-71.4214347926,100.0,790 CHARLES ST PROVIDENCE,Janelle Co 790 Charles St
0,"910 Manton Ave, Providence, RI",Manton Auto Parts,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_62.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8338838001,-71.467045885,100.0,910 MANTON AVE PROVIDENCE,Manton Auto Parts 910 Manton Av
0,"372 Plainfield St, Providence, RI",Mc Laughlin Automotive,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_63.png'],100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8136484797,-71.4505589458,100.0,372 PLAINFIELD ST PROVIDENCE,Mc Laughlin Automotive 372 Plainfield St
0,"135 Broadway, Providence, RI",Montgomery Distributors Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_64.png'],89.04,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8216589994,-71.4217285391,92.0,135 BROADWAY ST PROVIDENCE,Montgomery Distributors Inc 135 Broadway
0,"313 W Fountain St, Providence, RI",New Englahd Wheel & Rim Co,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_65.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_66.png']",100.0,AUTOMOBILE ACCESSORIES AND PARTS-RETAIL,41.8198623586,-71.4205299293,100.0,313 W FOUNTAIN ST PROVIDENCE,New Englahd Wheel & Rim Co 313 W Fountain St
